text|experiencer|emotion|explicit
It was better just then to be on friendly relations with everybody, if possible, even on their own terms. She was in one of her boisterous and hilarious moods, and there was a perfume of brandy. She narrated some compliments paid her that morning in Feltram by that 'good crayature' Mrs. Litheways, the silk-mercer, and what ''ansom faylow' was her new foreman--(she intended plainly that I should 'queez' her)--and how 'he follow' her with his eyes wherever she went.|her|['joy']|True
It was certainly she. Marius could hardly distinguish her through the luminous vapor which had suddenly spread before his eyes. It was that sweet, absent being, that star which had beamed upon him for six months; it was those eyes, that brow, that mouth, that lovely vanished face which had created night by its departure.|Marius|['surprise']|True
It was in Hampstead Road; she had been buying at a draper's, and carried the little parcel. At the moment of recognition, Widdowson's face so flushed and brightened that Monica could not help a sympathetic feeling of pleasure. 'Why are you so cruel to me?'|Monica|['joy']|True
It was in Hampstead Road; she had been buying at a draper's, and carried the little parcel. At the moment of recognition, Widdowson's face so flushed and brightened that Monica could not help a sympathetic feeling of pleasure. 'Why are you so cruel to me?'|Widdowson's|['joy']|True
It was scarcely noon, and I conceived that I might as well pass the night under my own roof as in an inn. Besides, I could spare a day easily to arrange matters with my landlord, and thus save myself the trouble of invading the neighbourhood again. Having rested awhile, I directed my servant to inquire the way to the village; and, with great fatigue to our beasts, we managed the distance in some three hours.|myself|['disgust']|True
"It was unlucky that they should have heard the negotiations."" But even the severe discipline which Fink maintained did not avail to ward off the depression which fell upon the little garrison as the day wore on. The Pole's proposal had been heard by many; even the women had in their curiosity opened their door and pushed into the hall."|the little garrison|['sadness']|True
It worried him to think that he was, after all, a facile mediocrity, with neither the poise of Maury nor the enthusiasm of Dick. It seemed a tragedy to want nothing--and yet he wanted something, something. He knew in flashes what it was--some path of hope to lead him toward what he thought was an imminent and ominous old age.|he|['sadness']|True
"It would not work like that. Of course, he would bow to the inevitable if such a law were passed. But if it becomes a personal matter in any respect, Mr. Thornton, do you believe that any member of Presson's family would be offended if Presson were made to obey the law?"""|he|['fear']|True
It wrapped her about; it lifted her off her feet, while the very taste of it, as of something potent, acrid and strange, forced open her set teeth. At first, in rejoinder to what she had said, it seemed to her that he would break out into greater violence. But after an instant he was perfectly quiet; he wished to prove he was sane, that he had reasoned it all out.|he|['anger']|True
It's going to be 'Seventy-two all over again. People gone crazy for a change and jumping the wrong way, like grasshoppers in front of a mowing machine. Spinney means the whole rotten thing over again--State treasury looted, tax rate reduced to get a popular hoorah, a floating debt that will make us stagger and keep enterprise out of this State for ten years, petty graft in every State office, and every strap on the party nag busted from snaffle to crupper.|People|['anger', 'joy']|True
"It's one thing to know how, and it's another thing to find occasion just ripe and ready."" He rolled his cigar to the centre of his mouth and lifted the corners in an illuminating grin. ""Bub, in two days be ready to come with me."|He|['joy']|True
"It's one thing to know how, and it's another thing to find occasion just ripe and ready."" He rolled his cigar to the centre of his mouth and lifted the corners in an illuminating grin. ""Bub, in two days be ready to come with me."|his|['joy']|True
It's probable that the invitation to your Wednesday evenings gave her a hope of meeting young men.' 'I see no harm if it did,' said Miss Barfoot, smiling. 'But Miss Vesper would very soon undeceive her on that point.'|Miss Barfoot|['joy']|True
Jean Valjean was sincere. This sincerity, visible, palpable, irrefragable, evident from the very grief that it caused him, rendered inquiries useless, and conferred authority on all that that man had said. Here, for Marius, there was a strange reversal of situations.|him|['sadness']|True
Just then Henry entered holding in his hand a basket, in which was a little monkey he was petting. He entered smiling and seemed wholly absorbed in the dear little animal he brought; but occupied as he appeared to be, he did not fail to give his usual first glance around. This was sufficient for him under trying circumstances.|He|['joy']|True
Just then Henry entered holding in his hand a basket, in which was a little monkey he was petting. He entered smiling and seemed wholly absorbed in the dear little animal he brought; but occupied as he appeared to be, he did not fail to give his usual first glance around. This was sufficient for him under trying circumstances.|the dear little animal he brought|['joy']|True
Karl was the one who got on best with the baron, never calling him any thing but captain, and making an audible military salute whenever he had any thing to say, and this pleased the blind man. Indeed, the first token of sympathy for others which the baron evinced was elicited by the bailiff. A garden chair had been warped by the sun, and seemed on the point of coming to pieces.|others|['sadness']|True
Karl was the one who got on best with the baron, never calling him any thing but captain, and making an audible military salute whenever he had any thing to say, and this pleased the blind man. Indeed, the first token of sympathy for others which the baron evinced was elicited by the bailiff. A garden chair had been warped by the sun, and seemed on the point of coming to pieces.|the bailiff|['sadness']|True
Karl was the one who got on best with the baron, never calling him any thing but captain, and making an audible military salute whenever he had any thing to say, and this pleased the blind man. Indeed, the first token of sympathy for others which the baron evinced was elicited by the bailiff. A garden chair had been warped by the sun, and seemed on the point of coming to pieces.|the baron|['sadness']|True
Knowing a few words of the Bow-legs' tongue, which he had learned from his lame slave Ook-ootsk, he addressed the crouching woman, telling her not to fear. The tongue was unintelligible to her, but the tones of his voice seemed to reassure her. She sat up, revealing again the form of the little one, which she had been shielding with her hair and her bosom as if she feared the tall white hunter might dash its brains out; and Grom noted with keen interest that the child also had one of those terrible, cup-shaped wounds, almost obliterating its fat, copper-colored shoulder.|she|['fear']|True
Knowing a few words of the Bow-legs' tongue, which he had learned from his lame slave Ook-ootsk, he addressed the crouching woman, telling her not to fear. The tongue was unintelligible to her, but the tones of his voice seemed to reassure her. She sat up, revealing again the form of the little one, which she had been shielding with her hair and her bosom as if she feared the tall white hunter might dash its brains out; and Grom noted with keen interest that the child also had one of those terrible, cup-shaped wounds, almost obliterating its fat, copper-colored shoulder.|the tall white hunter|['fear']|True
Kurt, like the greater number of the men upon the German air-fleet, had known hardly anything of aeronautics before his appointment to the new flagship. But he was extremely keen upon this wonderful new weapon Germany had assumed so suddenly and dramatically. He showed things to Bert with a boyish eagerness and appreciation.|he|['joy', 'surprise']|True
"Lay your hand upon my heart, dear Ella, and you will feel its weight of pain."" But why that sudden lifting of the head, as if a spirit hand had indeed touched him with its icy fingers? Howard Hastings was not afraid of the dead, and it was not this which made him start so nervously to his feet."|him|['fear', 'surprise']|True
"Lazarus!"" She straightened up and looked down at the body of her brother with grave concern. ""Three days,"" she said to herself, ""hath his groaning fallen heavily on my heart."|She|['fear', 'joy']|True
"Lazarus!"" She straightened up and looked down at the body of her brother with grave concern. ""Three days,"" she said to herself, ""hath his groaning fallen heavily on my heart."|her|['joy']|True
"Lazarus!"" She straightened up and looked down at the body of her brother with grave concern. ""Three days,"" she said to herself, ""hath his groaning fallen heavily on my heart."|the body of her brother|['fear']|True
Lebedeff came rather early--before ten--but he was tipsy already. Though the prince was not in an observant condition, yet he could not avoid seeing that for at least three days--ever since General Ivolgin had left the house Lebedeff had been behaving very badly. He looked untidy and dirty at all times of the day, and it was said that he had begun to rage about in his own house, and that his temper was very bad.|Lebedeff|['disgust', 'sadness']|True
Lebedeff came rather early--before ten--but he was tipsy already. Though the prince was not in an observant condition, yet he could not avoid seeing that for at least three days--ever since General Ivolgin had left the house Lebedeff had been behaving very badly. He looked untidy and dirty at all times of the day, and it was said that he had begun to rage about in his own house, and that his temper was very bad.|the prince|['disgust', 'sadness']|True
Lenny had told him of the trouble the colonel was having with Dr. Davenport. If he could only communicate with Lenny! But if he did, Dr. Malekrinova would pick up every bit of it, and that would be the end of that.|Lenny|['sadness']|True
Lenny had told him of the trouble the colonel was having with Dr. Davenport. If he could only communicate with Lenny! But if he did, Dr. Malekrinova would pick up every bit of it, and that would be the end of that.|he|['sadness']|True
"Leoline, my tale is done. Canst thou not love Otho as he loves thee?"" And now lifting his eyes to Leoline, he saw that she trembled violently, and her cheek was covered with blushes."|Otho|['joy']|True
"Leoline, my tale is done. Canst thou not love Otho as he loves thee?"" And now lifting his eyes to Leoline, he saw that she trembled violently, and her cheek was covered with blushes."|thee|['joy']|True
Let us speak of something else.' 'You do know, and you must tell, petite dure-tete, or I will break a your little finger.' With which words she seized that joint, and laughing spitefully, she twisted it suddenly back.|'You|['anger']|True
Let us speak of something else.' 'You do know, and you must tell, petite dure-tete, or I will break a your little finger.' With which words she seized that joint, and laughing spitefully, she twisted it suddenly back.|I|['anger']|True
Like all women in love and fumbling blindly through the outer mysteries, she was eagerly psychological, discovering once for all her sex and herself. Her eyes had been fixed dreamily upon Tamalpais, but suddenly they were drawn irresistibly upward by the pricking consciousness of something strange. It was a moment before she realized that she had never seen a sky just like that before.|Her|['joy']|True
Like all women in love and fumbling blindly through the outer mysteries, she was eagerly psychological, discovering once for all her sex and herself. Her eyes had been fixed dreamily upon Tamalpais, but suddenly they were drawn irresistibly upward by the pricking consciousness of something strange. It was a moment before she realized that she had never seen a sky just like that before.|Tamalpais|['joy']|True
"Little Fuzzy had wondered why you twisted the cap one way to take it off and the other way to put it on, and he had found out. For pure reasoning ability, that topped anything in the way of animal intelligence he'd ever seen. ""I'm going to tell Ben Rainsford about you."""|he'd|['surprise']|True
"Look at this little message,"" and he held out the scrap of paper. ""There's an omen for you superstitious hill folk. _C'est elle qui--Mais oui, mais oui, c'est elle qui sauvera encore le monde_."""|superstitious hill folk|['fear']|True
Lord Warburton went to the box, where Isabel's welcome was as to a friend so honourably old that he vaguely asked himself what queer temporal province she was annexing. He exchanged greetings with Mr. Osmond, to whom he had been introduced the day before and who, after he came in, sat blandly apart and silent, as if repudiating competence in the subjects of allusion now probable. It struck her second visitor that Miss Archer had, in operatic conditions, a radiance, even a slight exaltation; as she was, however, at all times a keenly-glancing, quickly-moving, completely animated young woman, he may have been mistaken on this point.|Mr. Osmond|['sadness']|True
Lord Warburton went to the box, where Isabel's welcome was as to a friend so honourably old that he vaguely asked himself what queer temporal province she was annexing. He exchanged greetings with Mr. Osmond, to whom he had been introduced the day before and who, after he came in, sat blandly apart and silent, as if repudiating competence in the subjects of allusion now probable. It struck her second visitor that Miss Archer had, in operatic conditions, a radiance, even a slight exaltation; as she was, however, at all times a keenly-glancing, quickly-moving, completely animated young woman, he may have been mistaken on this point.|he|['sadness']|True
Lord, Lord, I tell 'em, befo' you git ready to jump out of the fryin' pan, you'd better make mighty sure you ain't fixin' to land yo'self in the fire. That's what I always had agin these here abolitionists as used to come pokin' round here--they ain't never learned to set down an' cross thar hands, an' leave the Lord to mind his own business. Bless my soul, I reckon they'd have wanted to have a hand in that little fuss of Lucifer's if they'd been alive--that's what I tell 'em, suh.|I|['anger']|True
Lord, Lord, I tell 'em, befo' you git ready to jump out of the fryin' pan, you'd better make mighty sure you ain't fixin' to land yo'self in the fire. That's what I always had agin these here abolitionists as used to come pokin' round here--they ain't never learned to set down an' cross thar hands, an' leave the Lord to mind his own business. Bless my soul, I reckon they'd have wanted to have a hand in that little fuss of Lucifer's if they'd been alive--that's what I tell 'em, suh.|these here abolitionists|['anger']|True
M. Mabeuf had succeeded in producing seedling pears as savory as the pears of St. Germain; it is from one of his combinations, apparently, that the October Mirabelle, now celebrated and no less perfumed than the summer Mirabelle, owes its origin. He went to mass rather from gentleness than from piety, and because, as he loved the faces of men, but hated their noise, he found them assembled and silent only in church. Feeling that he must be something in the State, he had chosen the career of warden.|He|['disgust']|True
"MacIan stared at her and then at his boots, and then at the sky and then at her again. He was quite sure now that he himself was not mad, and the fact rather added to his perplexity. Then he drew nearer to her, and said in a dry and dreadful voice: ""Oh, don't condescend to play the fool with such a fool as me."|he|['anger']|True
Madame de Sauve did not appear. At play she inquired for her, but was told that she was suffering more and more. All the evening she was restless, and everyone anxiously wondered what were the thoughts which could move this face usually so calm.|she|['sadness']|True
"Mademoiselle Bouchard was tall, blooming, with the prettiest little rosy face in the world. M. de Quelen smiled and said, ""What, my dear child, a day's leave of absence! Three days if you like."|M. de Quelen|['joy']|True
"Mademoiselle Bouchard was tall, blooming, with the prettiest little rosy face in the world. M. de Quelen smiled and said, ""What, my dear child, a day's leave of absence! Three days if you like."|my dear child|['joy']|True
"Marius had sprung to his feet, pale, hardly able to draw his breath, with his eyes riveted on the fragment of black cloth, and, without uttering a word, without taking his eyes from that fragment, he retreated to the wall and fumbled with his right hand along the wall for a key which was in the lock of a cupboard near the chimney. He found the key, opened the cupboard, plunged his arm into it without looking, and without his frightened gaze quitting the rag which Thenardier still held outspread. But Thenardier continued:  ""Monsieur le Baron, I have the strongest of reasons for believing that the assassinated young man was an opulent stranger lured into a trap by Jean Valjean, and the bearer of an enormous sum of money."""|Thenardier|['fear']|True
"Marius had sprung to his feet, pale, hardly able to draw his breath, with his eyes riveted on the fragment of black cloth, and, without uttering a word, without taking his eyes from that fragment, he retreated to the wall and fumbled with his right hand along the wall for a key which was in the lock of a cupboard near the chimney. He found the key, opened the cupboard, plunged his arm into it without looking, and without his frightened gaze quitting the rag which Thenardier still held outspread. But Thenardier continued:  ""Monsieur le Baron, I have the strongest of reasons for believing that the assassinated young man was an opulent stranger lured into a trap by Jean Valjean, and the bearer of an enormous sum of money."""|his|['fear']|True
Marius was about to arrive, and he would bring good news. Youth is made thus; it quickly dries its eyes; it finds sorrow useless and does not accept it. Youth is the smile of the future in the presence of an unknown quantity, which is itself.|Youth|['sadness']|True
"Master he good man! gospel man! debbil 'fraid of him--him too much for debbil!"""|debbil|['fear']|True
"Master he good man! gospel man! debbil 'fraid of him--him too much for debbil!"""|him|['fear']|True
"Ministers and lay delegates from all the churches in the district, comprising perhaps half of a large State or parts of two, come and are quartered upon the local members of the connection. For two weeks beforehand the general question that passes from one housewife to another is, ""How many and whom are you going to take?"" Many are the heartburnings and jealousies aroused by the disposition of some popular preacher whom a dozen members of the flock desire to entertain, while the less distinguished visitors must bide their time and be stuck in when and where they may."|one housewife to another|['fear']|True
"Monsieur le Maire, dispose of the old man!"" A wonderful joy had transfigured this old man. His countenance seemed to emit a ray of light."|old man|['surprise']|True
"Monsieur le Maire, dispose of the old man!"" A wonderful joy had transfigured this old man. His countenance seemed to emit a ray of light."|this old man|['joy']|True
More and more, with every fresh mischance befalling her, did the pursuing furies seem to take the shape of Bertha Dorset; and close at hand, safely locked among her papers, lay the means of ending their pursuit. The temptation, which her scorn of Rosedale had once enabled her to reject, now insistently returned upon her; and how much strength was left her to oppose it? What little there was must at any rate be husbanded to the utmost; she could not trust herself again to the perils of a sleepless night.|Rosedale|['disgust']|True
More and more, with every fresh mischance befalling her, did the pursuing furies seem to take the shape of Bertha Dorset; and close at hand, safely locked among her papers, lay the means of ending their pursuit. The temptation, which her scorn of Rosedale had once enabled her to reject, now insistently returned upon her; and how much strength was left her to oppose it? What little there was must at any rate be husbanded to the utmost; she could not trust herself again to the perils of a sleepless night.|her|['disgust']|True
More especially are we inclined to take this course since the example will constitute a distinct march forward of our story, and will not hinder the progress of the events remaining to be recorded. During the next fortnight--that is, through the early part of July--the history of our hero was circulated in the form of strange, diverting, most unlikely-sounding stories, which passed from mouth to mouth, through the streets and villas adjoining those inhabited by Lebedeff, Ptitsin, Nastasia Philipovna and the Epanchins; in fact, pretty well through the whole town and its environs. All society--both the inhabitants of the place and those who came down of an evening for the music--had got hold of one and the same story, in a thousand varieties of detail--as to how a certain young prince had raised a terrible scandal in a most respectable household, had thrown over a daughter of the family, to whom he was engaged, and had been captured by a woman of shady reputation whom he was determined to marry at once--breaking off all old ties for the satisfaction of his insane idea; and, in spite of the public indignation roused by his action, the marriage was to take place in Pavlofsk openly and publicly, and the prince had announced his intention of going through with it with head erect and looking the whole world in the face.|our hero|['surprise']|True
More especially are we inclined to take this course since the example will constitute a distinct march forward of our story, and will not hinder the progress of the events remaining to be recorded. During the next fortnight--that is, through the early part of July--the history of our hero was circulated in the form of strange, diverting, most unlikely-sounding stories, which passed from mouth to mouth, through the streets and villas adjoining those inhabited by Lebedeff, Ptitsin, Nastasia Philipovna and the Epanchins; in fact, pretty well through the whole town and its environs. All society--both the inhabitants of the place and those who came down of an evening for the music--had got hold of one and the same story, in a thousand varieties of detail--as to how a certain young prince had raised a terrible scandal in a most respectable household, had thrown over a daughter of the family, to whom he was engaged, and had been captured by a woman of shady reputation whom he was determined to marry at once--breaking off all old ties for the satisfaction of his insane idea; and, in spite of the public indignation roused by his action, the marriage was to take place in Pavlofsk openly and publicly, and the prince had announced his intention of going through with it with head erect and looking the whole world in the face.|through the streets and villas adjoining those inhabited by Lebedeff|['surprise']|True
Mr. Gammon was informed that never and nowhere would Miss Sparkes demean herself by exchanging another word with him; that he was a low and vulgar and ignorant person, without manners enough for a road-scraper; moreover, that she had long since been the object of _sincere_ attentions from someone so vastly his superior that they were not to be named in the same month. This overflow of feeling was some relief, but Polly could not rest until she had also written to Mrs. Clover. She made known to her aunt that Mr. Gammon had of late been guilty of such insolent behaviour to her (the writer) that she had serious thoughts of seeking protection from the police.|Polly|['joy']|True
Mr. Hicks, Croupier, in a brilliant and energetic manner, proposed Miss Fotheringay's health. Captain Costigan returned thanks in a speech full of feeling and eloquence. Mr. Jubber proposed the Drama and the Chatteris Theatre, and Mr. Bingley was about to rise but was prevented by Captain Costigan, who, as long connected with the Chatteris Theatre and on behalf of his daughter, thanked the company.|Captain Costigan|['joy']|True
"Mr. Vawdrey came in while critic and poet were at work, and was told what they were doing. He evinced no unworthy jealousy, but seemed glad that Lord Mallow should be so useful. ""It's a very fine poem,"" he said, ""but there's too much metaphysics in it."|He|['anger', 'joy']|True
"Mr. Wiles took his hat and turned to go. Before he reached the door Mr. Gashwiler returned to the social level with a chuckle:  ""You say this woman, this Garcia's niece, is handsome and smart?"" ""Yes."""|Mr. Gashwiler|['joy']|True
Mr. Windsor doubtless referred to the Wandering Jew, but he was no scholar, as he would himself have been the first to acknowledge. All laughed at the mistake, and none louder than the fourth member of the party, a tall, middle-aged man, with a noble but genial countenance. It was Richard Lincoln, to whom time had been generous during the six years which had flown since he was last at Ripon House.|All|['disgust', 'joy']|True
Mr. Windsor doubtless referred to the Wandering Jew, but he was no scholar, as he would himself have been the first to acknowledge. All laughed at the mistake, and none louder than the fourth member of the party, a tall, middle-aged man, with a noble but genial countenance. It was Richard Lincoln, to whom time had been generous during the six years which had flown since he was last at Ripon House.|fourth member of the party|['joy']|True
Mr. Wood reproduced the file. Garcia ran over it with trembling fingers until at last he clutched the fateful document. Not content with opening it and glancing at its text and signature, he took it to the window.|Garcia|['fear']|True
"Mrs. Fisher rose--she had seen Mrs. Bry surging back in her direction. ""There's Louisa, and I must be off--oh, we're on the best of terms externally; we're lunching together; but at heart it's ME she's lunching on,"" she explained; and with a last hand-clasp and a last look, she added: ""Remember, I leave her to you; she's hovering now, ready to take you in."" Lily carried the impression of Mrs. Fisher's leave-taking away with her from the Casino doors."|Louisa|['sadness']|True
"Mrs. Fisher rose--she had seen Mrs. Bry surging back in her direction. ""There's Louisa, and I must be off--oh, we're on the best of terms externally; we're lunching together; but at heart it's ME she's lunching on,"" she explained; and with a last hand-clasp and a last look, she added: ""Remember, I leave her to you; she's hovering now, ready to take you in."" Lily carried the impression of Mrs. Fisher's leave-taking away with her from the Casino doors."|ME|['sadness']|True
"Mrs. Fisher rose--she had seen Mrs. Bry surging back in her direction. ""There's Louisa, and I must be off--oh, we're on the best of terms externally; we're lunching together; but at heart it's ME she's lunching on,"" she explained; and with a last hand-clasp and a last look, she added: ""Remember, I leave her to you; she's hovering now, ready to take you in."" Lily carried the impression of Mrs. Fisher's leave-taking away with her from the Casino doors."|she|['sadness']|True
"My husband, he be gone out to see one o' Squire Tregarva's hounds as was took ill last night. So if you want to see the old church, sir, you'll have to be content with an old woman to show you, sir."" ""I shall be quite content, I assure you,"" I answered."|sir|['joy']|True
"My husband, he be gone out to see one o' Squire Tregarva's hounds as was took ill last night. So if you want to see the old church, sir, you'll have to be content with an old woman to show you, sir."" ""I shall be quite content, I assure you,"" I answered."|you|['joy']|True
"My husband, he be gone out to see one o' Squire Tregarva's hounds as was took ill last night. So if you want to see the old church, sir, you'll have to be content with an old woman to show you, sir."" ""I shall be quite content, I assure you,"" I answered."|you'll|['joy']|True
"My wife said the baby was a beauty. I could see that she was a plump, well-to-do baby; and being by nature no particular lover of babies as babies--that is, feeling none of the inclination of mothers and nurses and elder sisters to eat them, or rather, perhaps, loving more for what I believed than what I saw--that was all I could pretend to discover. But even the aforementioned elderly parishioner was compelled to allow before three months were over that little Theodora--for we turned the name of my youngest daughter upside down for her--""was a proper child."""|I|['joy']|True
"My wife said the baby was a beauty. I could see that she was a plump, well-to-do baby; and being by nature no particular lover of babies as babies--that is, feeling none of the inclination of mothers and nurses and elder sisters to eat them, or rather, perhaps, loving more for what I believed than what I saw--that was all I could pretend to discover. But even the aforementioned elderly parishioner was compelled to allow before three months were over that little Theodora--for we turned the name of my youngest daughter upside down for her--""was a proper child."""|babies as babies|['joy']|True
"My wife said the baby was a beauty. I could see that she was a plump, well-to-do baby; and being by nature no particular lover of babies as babies--that is, feeling none of the inclination of mothers and nurses and elder sisters to eat them, or rather, perhaps, loving more for what I believed than what I saw--that was all I could pretend to discover. But even the aforementioned elderly parishioner was compelled to allow before three months were over that little Theodora--for we turned the name of my youngest daughter upside down for her--""was a proper child."""|elder sisters|['joy']|True
"My wife said the baby was a beauty. I could see that she was a plump, well-to-do baby; and being by nature no particular lover of babies as babies--that is, feeling none of the inclination of mothers and nurses and elder sisters to eat them, or rather, perhaps, loving more for what I believed than what I saw--that was all I could pretend to discover. But even the aforementioned elderly parishioner was compelled to allow before three months were over that little Theodora--for we turned the name of my youngest daughter upside down for her--""was a proper child."""|mothers and nurses and elder sisters|['joy']|True
"Nana Furnuwees was seated at the window, enjoying the fresh morning air. He looked listlessly round, and then rose suddenly to his feet, as he recognized his visitor. ""What wonder is this,"" he said, ""that you should be here, Mr. Lindsay, except as a prisoner?"""|He|['surprise']|True
"Nastasia Philipovna, Nastasia Philipovna!"" The wretched little man wept, and groaned, and crawled towards the fire. ""Away, out of the way!"""|The wretched little man|['sadness']|True
"Nastasia Philipovna, Nastasia Philipovna!"" The wretched little man wept, and groaned, and crawled towards the fire. ""Away, out of the way!"""|little man|['disgust', 'sadness']|True
Near the fire was a misshapen creature, a sort of monstrous imbecile that chattered and moaned; a being that bore some resemblance to the ancient morios once sold at the olden Forum Morionum to the ladies who desired these hideous animals for their amusement. At his feet gamboled a dwarf that squeaked and screeched, distorting its face in hideous grimaces. Scattered about the room, singing, bawling or brawling, were indigent morris dancers; bare-footed minstrels; a pinched and needy versificator; a reduced mountebank; a swarthy clown, with a hare's mouth; joculators of the streets, poor as rats and living as such, straitened, heedless fellows, with heads full of nonsense and purses empty, poor in pocket, but rich in _plaisanterie_.|a dwarf|['disgust']|True
Near the fire was a misshapen creature, a sort of monstrous imbecile that chattered and moaned; a being that bore some resemblance to the ancient morios once sold at the olden Forum Morionum to the ladies who desired these hideous animals for their amusement. At his feet gamboled a dwarf that squeaked and screeched, distorting its face in hideous grimaces. Scattered about the room, singing, bawling or brawling, were indigent morris dancers; bare-footed minstrels; a pinched and needy versificator; a reduced mountebank; a swarthy clown, with a hare's mouth; joculators of the streets, poor as rats and living as such, straitened, heedless fellows, with heads full of nonsense and purses empty, poor in pocket, but rich in _plaisanterie_.|his|['disgust']|True
"Neither was in sight. ""I wonder if we could beg a favor of you?"" another said."|"""I"|['fear']|True
"Next time you see your friend Mrs. Clover, you may tell her that if she wants to know where her precious 'usband is she's not to ask _me_, 'cos I wouldn't let her know, not if she was on her death-bed!"" Having uttered this surprising message, with point and emphasis worthy of its significance, Polly hastened from the house. And Mrs. Bubb stood looking after her in bewilderment."|Mrs. Clover|['surprise']|True
"Next time you see your friend Mrs. Clover, you may tell her that if she wants to know where her precious 'usband is she's not to ask _me_, 'cos I wouldn't let her know, not if she was on her death-bed!"" Having uttered this surprising message, with point and emphasis worthy of its significance, Polly hastened from the house. And Mrs. Bubb stood looking after her in bewilderment."|Polly|['surprise']|True
Night had set in, and the confusion and bustle seemed sadder still under her cloak. Crowds of the lowest of the populace, patrols of military, bands of fugitive peasantry jostled each other, snatching, shrieking, cursing. Many windows were illuminated, and their brilliance cast a shadowless, ghostly glare over the streets.|Crowds|['anger', 'fear']|True
No doubt all the world, in all its moods, is human, as those for whose abode and instruction it was made. No doubt, it would be void of both beauty and significance to our eyes, were it not that it is one crowd of pictures of the human mind, blended in one living fluctuating whole. But these meanings are there in solution as it were.|our|['disgust']|True
"No matter; you've shown yourself a man at last, and I'm proud of you."" Half ashamed of the pleasure he felt even in his embarrassment, Clarence stammered, ""But this change--this dress."" Susy clapped her hands like a child."|Clarence|['joy', 'sadness']|True
No sound reached my ear. I felt an unbearable uneasiness. This day of waiting seemed eternal.|I|['fear']|True
No wonder I distrusted myself; no wonder also my will stood out against my timidity. It was a struggle, then; a proud, wild resolve against constitutional cowardice. Those who have ever had cast upon them more than their strength seemed framed to bear--the weak, the aspiring, the adventurous and self-sacrificing in will, and the faltering in nerve--will understand the kind of agony which I sometimes endured.|I|['anger', 'disgust']|True
Not very long, eh? And, Maud, dear, he has not been making love to you? Well, I see; of course he has.|Maud|['joy']|True
Not very long, eh? And, Maud, dear, he has not been making love to you? Well, I see; of course he has.|he|['joy']|True
Not very long, eh? And, Maud, dear, he has not been making love to you? Well, I see; of course he has.|you|['joy']|True
"Nothing else could have made a mess like this."" He finally glanced down at his hand and saw it was scorched. He hissed with the realization of pain, blew on the burn, shook it in the air to cool it, and pulled a handkerchief out of his back pocket by reaching all the way around the rear for it with his left hand."|He|['surprise']|True
Now I could see every change on her lovely face, and it made me strong to endure; for I did find it hard work, I confess, to get to the top. It lay like a little sunny pool, on which all the cloudy thoughts that moved in some unseen heaven cast exquisitely delicate changes of light and shade as they floated over it. Percivale strode on as if he bore a feather behind him.|I|['sadness']|True
Now that the queen was at ease in her mind once more, and measurably happy, her wine naturally began to assert itself again, and it got a little the start of her. I mean it set her music going--her silver bell of a tongue. Dear me, she was a master talker.|I|['joy']|True
Now that the queen was at ease in her mind once more, and measurably happy, her wine naturally began to assert itself again, and it got a little the start of her. I mean it set her music going--her silver bell of a tongue. Dear me, she was a master talker.|her|['joy']|True
"Now we must let Wynnie finish what she was saying."" ""I was saying, papa, that I can't help feeling as if--I know it can't be true--but I feel as if Jesus spoke unkindly to his mother when he said that to her."" I looked at the page and read the words, ""How is it that ye sought me?"|Jesus|['anger']|True
"Now we must let Wynnie finish what she was saying."" ""I was saying, papa, that I can't help feeling as if--I know it can't be true--but I feel as if Jesus spoke unkindly to his mother when he said that to her."" I looked at the page and read the words, ""How is it that ye sought me?"|his mother|['anger']|True
"Now, as he shook his head and helped himself to chicken, Miss Lydia sighed in sympathy. ""I am afraid Mr. Bill must find us very flippant,"" she offered as a gentle reproof to the Governor. Mr. Bill started and cast a frightened glance across the table."|"""I"|['fear']|True
"Now, in my opinion, the barrister who put forward this extraordinary plea was probably absolutely convinced that he was stating the most liberal, the most humane, the most enlightened view of the case that could possibly be brought forward in these days. Now, was this distortion, this capacity for a perverted way of viewing things, a special or accidental case, or is such a general rule?"" Everyone laughed at this."|viewing things|['disgust']|True
Now, in that position a girl is tempted to sink still further. The letter of two lines and an enclosed cheque would as likely as not plunge her into depths from which she could never be rescued. It would assure her that there was no hope.|her|['sadness']|True
On his right, a lake of the brightest cobalt blue stretched before a many-towered and terraced town, which was relieved by a background of luxuriant foliage and emerald-green mountains; on his left arose a rugged mountain, which he was surprised to see was snow-capped, albeit a tunnel was observable midway of its height, and a train just issuing from it. Almost regretting that he had not continued on his journey, as he was fully sensible that it was in some way connected with the railway he had quitted, presently his attention was directed to the gateway of a handsome park, whose mansion was faintly seen in the distance. Hurrying towards him, down the avenue of limes, was a strange figure.|he|['sadness']|True
